"_score",country,"country.keyword",date,day,"id_news","media_outlet","media_outlet.keyword",month,"polarity_label","polarity_label.keyword","polarity_score",text,"text.keyword","text_length",title,"title.keyword",url,"url.keyword","url_md5","url_md5.keyword",year
"16,833",chile,chile,"Jun 23, 2023 @ 20:00:00.000","-","52.449.487",biobiochile,biobiochile,"-",POS,POS,"0,957","La Roja de Básquetbol logró un importante triunfo ante Barbados, para encadenar una buena senda en el preclasificatorio a la Americup 2025. En la jornada de día sábado, la selección chilena de básquetbol quiso brindarle una alegría a todo el pueblo nacional que se encuentra enfrentando los estragos del frente de mal tiempo que azota a nuestro país. Para eso, el conjunto nacional disfrutó en Valdivia y dio gala de toda su destreza para imponerse ante el tímido elenco de Barbados por un contundente 48 a 78. El jugador que se destacó como el mejor dentro de la cancha fue Nicolás Carvacho, quien con sus 20 puntos, 7 rebotes, 3 asistencias y un robo, guió la senda del triunfo para los locales. Sin ser magníficos, pero con contundencia, la delegación chilena alcanzó el 51,1 % en tiros de 2 puntos, mientras que los caribeños solo llegaron al 35,9%,. Sin embargo, los visitantes lograron sobrepasar desde la linea de de los tiros libres, donde impusieron categoría para adueñarse del 88% de efectividad, mientras que los dirigidos por Juan Manuel Córdoba, solo encestaron la mitad. Por último, Makhaya Moore fue el mejor en Barbados, en donde aportó con 6 unidades, pero sobresalió con 4 rebotes, 1 asistencia y un robo. Ahora, la selección chilena de básquetbol tendrá un par de horas para descansar y luego, prepararse para enfrentar el día de mañana a Paraguay, en el grupo A del preclasificatorio rumbo a la Americup 2025. 🇨🇱🔥2️⃣/2️⃣🤜🏻🤛🏻 @INDChileOficial @TeamChile_COCH | @BetWarriorChile | @Powerade_cl | @clinicaMEDS | @Spalding_chile pic.twitter.com/7qbVFDaUAA — Federación Básquetbol de Chile (@ChileFeba) June 25, 2023  𝙀𝙡 𝙈𝙑𝙋𝙤𝙬𝙚𝙧𝙖𝙙𝙚 ✨ Nicolás Carvacho 🫡@Powerade_cl🔥@INDChileOficial | @TeamChile_COCH | @BetWarriorChile | @clinicaMEDS | @Spalding_chile pic.twitter.com/mvqztWUwfN — Federación Básquetbol de Chile (@ChileFeba) June 25, 2023  ¿Dónde y cuándo ver los principales eventos deportivos? Revisa aquí nuestra cartelera, presentada por DirecTV.","La Roja de Básquetbol logró un importante triunfo ante Barbados, para encadenar una buena senda en el preclasificatorio a la Americup 2025. En la jornada de día sábado, la selección chilena de básquetbol quiso brindarle una alegría a todo el pueblo nacional que se encuentra enfrentando los estragos del frente de mal tiempo que azota a nuestro país. Para eso, el conjunto nacional disfrutó en Valdivia y dio gala de toda su destreza para imponerse ante el tímido elenco de Barbados por un contundente 48 a 78. El jugador que se destacó como el mejor dentro de la cancha fue Nicolás Carvacho, quien con sus 20 puntos, 7 rebotes, 3 asistencias y un robo, guió la senda del triunfo para los locales. Sin ser magníficos, pero con contundencia, la delegación chilena alcanzó el 51,1 % en tiros de 2 puntos, mientras que los caribeños solo llegaron al 35,9%,. Sin embargo, los visitantes lograron sobrepasar desde la linea de de los tiros libres, donde impusieron categoría para adueñarse del 88% de efectividad, mientras que los dirigidos por Juan Manuel Córdoba, solo encestaron la mitad. Por último, Makhaya Moore fue el mejor en Barbados, en donde aportó con 6 unidades, pero sobresalió con 4 rebotes, 1 asistencia y un robo. Ahora, la selección chilena de básquetbol tendrá un par de horas para descansar y luego, prepararse para enfrentar el día de mañana a Paraguay, en el grupo A del preclasificatorio rumbo a la Americup 2025. 🇨🇱🔥2️⃣/2️⃣🤜🏻🤛🏻 @INDChileOficial @TeamChile_COCH | @BetWarriorChile | @Powerade_cl | @clinicaMEDS | @Spalding_chile pic.twitter.com/7qbVFDaUAA — Federación Básquetbol de Chile (@ChileFeba) June 25, 2023  𝙀𝙡 𝙈𝙑𝙋𝙤𝙬𝙚𝙧𝙖𝙙𝙚 ✨ Nicolás Carvacho 🫡@Powerade_cl🔥@INDChileOficial | @TeamChile_COCH | @BetWarriorChile | @clinicaMEDS | @Spalding_chile pic.twitter.com/mvqztWUwfN — Federación Básquetbol de Chile (@ChileFeba) June 25, 2023  ¿Dónde y cuándo ver los principales eventos deportivos? Revisa aquí nuestra cartelera, presentada por DirecTV.","1.966","Aplastante victoria: Chile saca sus credenciales ante Barbados en preclasificatorio a la Americup 2025","Aplastante victoria: Chile saca sus credenciales ante Barbados en preclasificatorio a la Americup 2025","https://www.biobiochile.cl/noticias/deportes/basquetbol/2023/06/24/aplastante-victoria-chile-saca-sus-credenciales-ante-barbados-en-preclasificatorio-a-la-americup-2025.shtml","https://www.biobiochile.cl/noticias/deportes/basquetbol/2023/06/24/aplastante-victoria-chile-saca-sus-credenciales-ante-barbados-en-preclasificatorio-a-la-americup-2025.shtml","-","-","2.023"
"16,029",chile,chile,"Jan 23, 2025 @ 21:00:00.000","-","54.906.638",elmostrador,elmostrador,"-","-","-","-","Este viernes 24 de enero se realizó el primer vuelo chárter del año destinado a la expulsión de 37 personas extranjeras desde Chile, quienes fueron enviadas a sus países de origen: Bolivia, Colombia y Ecuador. De este total, 21 expulsiones correspondieron a procesos administrativos dictados por el Servicio Nacional de Migraciones (SERMIG) y 16 fueron judiciales, ordenadas por tribunales tras sentencias condenatorias. Según se informó, las personas expulsadas judicialmente estaban condenadas por delitos graves, incluyendo robo con intimidación, robo con violencia, tráfico ilícito de drogas, porte ilegal de armas de fuego, homicidio, receptación de vehículos motorizados y robo en lugar habitado. En el caso de las expulsiones administrativas, estas fueron aplicadas a personas que ingresaron al país por pasos no habilitados o cometieron infracciones graves a la normativa migratoria. Luis Eduardo Thayer, director del Servicio Nacional de Migraciones, subrayó los avances logrados para fortalecer los procesos de expulsión: “El reciente Protocolo de Expulsiones Administrativas, junto con medidas tecnológicas y normativas, nos permitirá cerrar brechas y garantizar que las expulsiones sean más rápidas y efectivas”. Thayer también destacó que estas acciones forman parte de los objetivos de la Política Nacional contra el Crimen Organizado, priorizando la expulsión de personas con antecedentes penales como una forma de contribuir a la seguridad pública. Además, indicó que el protocolo optimiza la coordinación entre instituciones y reduce los tiempos de tramitación. La Prefecta Polly Ureta, jefa de la Prefectura de Migraciones y Policía Internacional de la PDI, destacó la logística involucrada en este operativo, que contó con la participación de 43 oficiales policiales encargados de escoltar a las personas expulsadas durante el vuelo, considerando que muchas de ellas representaban un riesgo significativo por sus antecedentes penales. En 2024, se materializó la expulsión de 1.100 personas extranjeras desde Chile, de las cuales 690 fueron expulsiones administrativas y 410 judiciales. Las 690 expulsiones administrativas marcaron la cifra más alta registrada en los últimos seis años, lo que refleja un aumento significativo en los procedimientos para abordar infracciones migratorias. Además, en lo que va de 2025, ya se han llevado a cabo 85 expulsiones en tan solo tres semanas, consolidando el compromiso de las autoridades por avanzar en la aplicación oportuna de las sanciones migratorias. El SERMIG tiene como responsabilidad no solo dictar las expulsiones administrativas, sino también coordinar la logística, contratación de vuelos y financiamiento de los pasajes necesarios para materializar tanto las expulsiones administrativas como las judiciales ordenadas por tribunales. Estas acciones se realizan en estrecha colaboración con la Policía de Investigaciones, que se encarga de ubicar, detener y escoltar a las personas hasta que sean efectivamente trasladadas a sus países de origen. El Gobierno, a través del Servicio Nacional de Migraciones y las instituciones de seguridad, reafirmó su compromiso con el fortalecimiento de los procedimientos migratorios como una herramienta clave para mantener la seguridad y el control de fronteras. Las acciones de expulsión, especialmente aquellas relacionadas con delitos graves, son una prioridad en el marco de la Política Nacional de Migración y Extranjería. Luis Eduardo Thayer destacó que “hemos puesto especial énfasis en la expulsión de personas con antecedentes penales, alineándonos con los objetivos de la Política Nacional contra el Crimen Organizado. Estas acciones reflejan nuestro compromiso como Gobierno por avanzar en seguridad”. El Protocolo de Expulsiones establece un enfoque más eficiente, priorizando los casos más críticos y permitiendo una mayor capacidad de respuesta ante situaciones que representen un peligro para la seguridad pública. Inscríbete en el Newsletter +Política de El Mostrador, súmate a nuestra comunidad para informado/a con noticias precisas, seguimiento detallado de políticas públicas y entrevistas con personajes que influyen.","Este viernes 24 de enero se realizó el primer vuelo chárter del año destinado a la expulsión de 37 personas extranjeras desde Chile, quienes fueron enviadas a sus países de origen: Bolivia, Colombia y Ecuador. De este total, 21 expulsiones correspondieron a procesos administrativos dictados por el Servicio Nacional de Migraciones (SERMIG) y 16 fueron judiciales, ordenadas por tribunales tras sentencias condenatorias. Según se informó, las personas expulsadas judicialmente estaban condenadas por delitos graves, incluyendo robo con intimidación, robo con violencia, tráfico ilícito de drogas, porte ilegal de armas de fuego, homicidio, receptación de vehículos motorizados y robo en lugar habitado. En el caso de las expulsiones administrativas, estas fueron aplicadas a personas que ingresaron al país por pasos no habilitados o cometieron infracciones graves a la normativa migratoria. Luis Eduardo Thayer, director del Servicio Nacional de Migraciones, subrayó los avances logrados para fortalecer los procesos de expulsión: “El reciente Protocolo de Expulsiones Administrativas, junto con medidas tecnológicas y normativas, nos permitirá cerrar brechas y garantizar que las expulsiones sean más rápidas y efectivas”. Thayer también destacó que estas acciones forman parte de los objetivos de la Política Nacional contra el Crimen Organizado, priorizando la expulsión de personas con antecedentes penales como una forma de contribuir a la seguridad pública. Además, indicó que el protocolo optimiza la coordinación entre instituciones y reduce los tiempos de tramitación. La Prefecta Polly Ureta, jefa de la Prefectura de Migraciones y Policía Internacional de la PDI, destacó la logística involucrada en este operativo, que contó con la participación de 43 oficiales policiales encargados de escoltar a las personas expulsadas durante el vuelo, considerando que muchas de ellas representaban un riesgo significativo por sus antecedentes penales. En 2024, se materializó la expulsión de 1.100 personas extranjeras desde Chile, de las cuales 690 fueron expulsiones administrativas y 410 judiciales. Las 690 expulsiones administrativas marcaron la cifra más alta registrada en los últimos seis años, lo que refleja un aumento significativo en los procedimientos para abordar infracciones migratorias. Además, en lo que va de 2025, ya se han llevado a cabo 85 expulsiones en tan solo tres semanas, consolidando el compromiso de las autoridades por avanzar en la aplicación oportuna de las sanciones migratorias. El SERMIG tiene como responsabilidad no solo dictar las expulsiones administrativas, sino también coordinar la logística, contratación de vuelos y financiamiento de los pasajes necesarios para materializar tanto las expulsiones administrativas como las judiciales ordenadas por tribunales. Estas acciones se realizan en estrecha colaboración con la Policía de Investigaciones, que se encarga de ubicar, detener y escoltar a las personas hasta que sean efectivamente trasladadas a sus países de origen. El Gobierno, a través del Servicio Nacional de Migraciones y las instituciones de seguridad, reafirmó su compromiso con el fortalecimiento de los procedimientos migratorios como una herramienta clave para mantener la seguridad y el control de fronteras. Las acciones de expulsión, especialmente aquellas relacionadas con delitos graves, son una prioridad en el marco de la Política Nacional de Migración y Extranjería. Luis Eduardo Thayer destacó que “hemos puesto especial énfasis en la expulsión de personas con antecedentes penales, alineándonos con los objetivos de la Política Nacional contra el Crimen Organizado. Estas acciones reflejan nuestro compromiso como Gobierno por avanzar en seguridad”. El Protocolo de Expulsiones establece un enfoque más eficiente, priorizando los casos más críticos y permitiendo una mayor capacidad de respuesta ante situaciones que representen un peligro para la seguridad pública. Inscríbete en el Newsletter +Política de El Mostrador, súmate a nuestra comunidad para informado/a con noticias precisas, seguimiento detallado de políticas públicas y entrevistas con personajes que influyen.","4.147","Expulsan a 37 extranjeros de Chile: fueron enviados a Bolivia, Colombia y Ecuador","Expulsan a 37 extranjeros de Chile: fueron enviados a Bolivia, Colombia y Ecuador","https://www.elmostrador.cl/noticias/pais/2025/01/24/expulsan-a-37-extranjeros-de-chile-fueron-enviados-a-bolivia-colombia-y-ecuador/","https://www.elmostrador.cl/noticias/pais/2025/01/24/expulsan-a-37-extranjeros-de-chile-fueron-enviados-a-bolivia-colombia-y-ecuador/","-","-","2.025"
"14,978",chile,chile,"Jan 14, 2025 @ 21:00:00.000","-","54.906.806",elmostrador,elmostrador,"-","-","-","-","En una decisión unánime, la Corte Suprema rechazó la solicitud de extradición activa desde Bolivia de Pablo Muñoz Hoffman, exintegrante del Frente Patriótico Manuel Rodríguez (FPMR), protagonista de la Operación Vuelo de Justicia o “fuga del siglo” de la Cárcel de Alta Seguridad de Santiago en diciembre de 1996. La resolución se basó en la prescripción de la acción penal, según lo establecido en el fallo de la Segunda Sala Penal del máximo tribunal. La decisión, tomada por los ministros Manuel Antonio Valderrama, Leopoldo Llanos, la ministra María Cristina Gajardo, y los abogados integrantes Pía Tavolari y Eduardo Gandolfo, concluyó que los delitos imputados a Muñoz Hoffman, relacionados con robos con intimidación y violencia cometidos en enero de 1992, ya superan ampliamente los plazos de prescripción estipulados por la legislación chilena. El tribunal analizó las circunstancias de la acusación original, presentada en mayo de 1994 por el 34° Juzgado del Crimen de Santiago, y los tratados internacionales aplicables entre Chile y Bolivia. Aunque el tratado bilateral de extradición de 1910 y el acuerdo del Mercosur permitían solicitar la entrega de fugitivos bajo ciertas condiciones, el fallo enfatizó que la acción penal no debe estar prescrita para proceder con la extradición. La resolución detalló que, de acuerdo con el Código Penal chileno, los crímenes tienen un plazo de prescripción de diez años. Sin embargo, al considerar el tiempo transcurrido desde la última resolución judicial en 1997 y la fuga de Muñoz Hoffman, se concluyó que el plazo se superó por un margen significativo, dado que han pasado 33 años desde los hechos y 28 años desde el cese de la persecución penal. Además, se destacó que, aunque Muñoz Hoffman permaneció fuera de Chile, lo que técnicamente prolonga el plazo de prescripción según el artículo 100 del Código Penal, este cálculo no altera la conclusión de que la acción penal está prescrita. En consecuencia, la Corte Suprema determinó que no procede solicitar al gobierno boliviano la extradición de Muñoz Hoffman por los delitos de robo con intimidación y robo con violencia. También ordenó dejar sin efecto la orden de detención internacional emitida en enero de este año para efectos de extradición. Consulta el fallo de la Corte Suprema","En una decisión unánime, la Corte Suprema rechazó la solicitud de extradición activa desde Bolivia de Pablo Muñoz Hoffman, exintegrante del Frente Patriótico Manuel Rodríguez (FPMR), protagonista de la Operación Vuelo de Justicia o “fuga del siglo” de la Cárcel de Alta Seguridad de Santiago en diciembre de 1996. La resolución se basó en la prescripción de la acción penal, según lo establecido en el fallo de la Segunda Sala Penal del máximo tribunal. La decisión, tomada por los ministros Manuel Antonio Valderrama, Leopoldo Llanos, la ministra María Cristina Gajardo, y los abogados integrantes Pía Tavolari y Eduardo Gandolfo, concluyó que los delitos imputados a Muñoz Hoffman, relacionados con robos con intimidación y violencia cometidos en enero de 1992, ya superan ampliamente los plazos de prescripción estipulados por la legislación chilena. El tribunal analizó las circunstancias de la acusación original, presentada en mayo de 1994 por el 34° Juzgado del Crimen de Santiago, y los tratados internacionales aplicables entre Chile y Bolivia. Aunque el tratado bilateral de extradición de 1910 y el acuerdo del Mercosur permitían solicitar la entrega de fugitivos bajo ciertas condiciones, el fallo enfatizó que la acción penal no debe estar prescrita para proceder con la extradición. La resolución detalló que, de acuerdo con el Código Penal chileno, los crímenes tienen un plazo de prescripción de diez años. Sin embargo, al considerar el tiempo transcurrido desde la última resolución judicial en 1997 y la fuga de Muñoz Hoffman, se concluyó que el plazo se superó por un margen significativo, dado que han pasado 33 años desde los hechos y 28 años desde el cese de la persecución penal. Además, se destacó que, aunque Muñoz Hoffman permaneció fuera de Chile, lo que técnicamente prolonga el plazo de prescripción según el artículo 100 del Código Penal, este cálculo no altera la conclusión de que la acción penal está prescrita. En consecuencia, la Corte Suprema determinó que no procede solicitar al gobierno boliviano la extradición de Muñoz Hoffman por los delitos de robo con intimidación y robo con violencia. También ordenó dejar sin efecto la orden de detención internacional emitida en enero de este año para efectos de extradición. Consulta el fallo de la Corte Suprema","2.294","Corte Suprema declara improcedente solicitud de extradición de exfrentista Pablo Muñoz Hoffmann","Corte Suprema declara improcedente solicitud de extradición de exfrentista Pablo Muñoz Hoffmann","https://www.elmostrador.cl/noticias/pais/2025/01/15/corte-suprema-declara-improcedente-solicitud-de-extradicion-de-exfrentista-pablo-munoz-hoffmann/","https://www.elmostrador.cl/noticias/pais/2025/01/15/corte-suprema-declara-improcedente-solicitud-de-extradicion-de-exfrentista-pablo-munoz-hoffmann/","-","-","2.025"
"14,858",chile,chile,"Nov 1, 2024 @ 21:00:00.000","-","54.807.686",cnnchile,cnnchile,"-","-","-","-","El incidente ocurrió durante la madrugada en las bodegas del Estadio Municipal Soinca, según informó el club a través de sus redes sociales. Este sábado, Deportes Melipilla, reciente campeón de la Segunda División, reportó el robo de indumentaria oficial de su plantel en la sede del equipo. El incidente ocurrió durante la madrugada en las bodegas del Estadio Municipal Soinca, según informó el club a través de sus redes sociales. Los delincuentes accedieron al lugar y se llevaron una considerable cantidad de indumentaria, incluyendo ropa de entrenamiento, camisetas, shorts y medias de partido azules que forman parte del uniforme de visita, además de zapatos y zapatillas profesionales del equipo. Ante esta situación, Deportes Melipilla hizo un llamado a sus seguidores para colaborar con cualquier información que ayude a recuperar los objetos robados. Asimismo, la marca deportiva Givova, que viste al equipo, se comprometió a recompensar a quien ofrezca información útil con el set completo de la indumentaria oficial para la temporada 2025.   Una publicación compartida por Club de Deportes Melipilla (@deportesmelipilla)  El panelista de CNN Chile Radio reflexionó sobre los recurrentes tiroteos que acomplejan el país norteamericano.","El incidente ocurrió durante la madrugada en las bodegas del Estadio Municipal Soinca, según informó el club a través de sus redes sociales. Este sábado, Deportes Melipilla, reciente campeón de la Segunda División, reportó el robo de indumentaria oficial de su plantel en la sede del equipo. El incidente ocurrió durante la madrugada en las bodegas del Estadio Municipal Soinca, según informó el club a través de sus redes sociales. Los delincuentes accedieron al lugar y se llevaron una considerable cantidad de indumentaria, incluyendo ropa de entrenamiento, camisetas, shorts y medias de partido azules que forman parte del uniforme de visita, además de zapatos y zapatillas profesionales del equipo. Ante esta situación, Deportes Melipilla hizo un llamado a sus seguidores para colaborar con cualquier información que ayude a recuperar los objetos robados. Asimismo, la marca deportiva Givova, que viste al equipo, se comprometió a recompensar a quien ofrezca información útil con el set completo de la indumentaria oficial para la temporada 2025.   Una publicación compartida por Club de Deportes Melipilla (@deportesmelipilla)  El panelista de CNN Chile Radio reflexionó sobre los recurrentes tiroteos que acomplejan el país norteamericano.","1.246","Deportes Melipilla sufre insolito robo de su indumentaria oficial","Deportes Melipilla sufre insolito robo de su indumentaria oficial","https://www.cnnchile.com/deportes/deportes-melipilla-sufre-insolito-robo-de-su-indumentaria-oficial_20241102/","https://www.cnnchile.com/deportes/deportes-melipilla-sufre-insolito-robo-de-su-indumentaria-oficial_20241102/","-","-","2.024"
"14,589",chile,chile,"Jul 28, 2022 @ 20:00:00.000","-","49.396.782",ahoranoticiasmega,ahoranoticiasmega,"-",NEU,NEU,"0,984","Este viernes, el poderoso Flamengo de Brasil confirmó la contratación del volante chileno Erick Pulgar, quien se suma a Arturo Vidal en el elenco más popular de aquel país. O volante chileno Erick Pulgar, de 28 anos, é o mais novo reforço do Mengão. O contrato com o Mais Querido é válido até dezembro de 2025.Seja bem-vindo, Pulgar! Desejamos sucesso com o Manto Sagrado! #CRF #PulgarÉDoMengão pic.twitter.com/yX418vEM5B— Flamengo (@Flamengo) July 29, 2022 O volante chileno Erick Pulgar, de 28 anos, é o mais novo reforço do Mengão. O contrato com o Mais Querido é válido até dezembro de 2025.Seja bem-vindo, Pulgar! Desejamos sucesso com o Manto Sagrado! #CRF #PulgarÉDoMengão pic.twitter.com/yX418vEM5B El elenco carioca dio a conocer la noticia en sus redes sociales, donde afirmó que el nexo con el ex Universidad Católica será hasta 2025. Te puede interesarEmpresario sufre el robo de $13 millones que había retirado del banco y su esposa balea a uno de los delincuentes""Se pegaron en la cabeza"": los dichos de Siches en la Cámara de Diputados por los que luego ofreció disculpas""Decías que no y andas con mi marido"": mujer sorprende a su esposo con su amante y la golpea frente a sus hijos Te puede interesar Empresario sufre el robo de $13 millones que había retirado del banco y su esposa balea a uno de los delincuentes ""Se pegaron en la cabeza"": los dichos de Siches en la Cámara de Diputados por los que luego ofreció disculpas ""Decías que no y andas con mi marido"": mujer sorprende a su esposo con su amante y la golpea frente a sus hijos ""El volante chileno Erick Pulgar, de 28 años, es el más nuevo refuerzo del 'Mengão'. El contrato es válido hasta diciembre de 2025"". 🇨🇱 Confira os primeiros momentos do novo reforço do Mengão!#PulgarÉDoMengão #VamosFlamengo pic.twitter.com/sjQBwwn5nD— Flamengo (@Flamengo) July 29, 2022 🇨🇱 Confira os primeiros momentos do novo reforço do Mengão!#PulgarÉDoMengão #VamosFlamengo pic.twitter.com/sjQBwwn5nD Además, el cuadro rojinegro confirmó que el seleccionado chileno usará la camiseta número 5 en un mediocampo donde Vidal usa la 32. Novo camisa 5️⃣ do Mengão! #PulgarÉDoMengão📸: @gilvandesouza9 /CRF pic.twitter.com/6GPerNJA8M— Flamengo (@Flamengo) July 29, 2022 Novo camisa 5️⃣ do Mengão! #PulgarÉDoMengão📸: @gilvandesouza9 /CRF pic.twitter.com/6GPerNJA8M De esta forma, Flamengo es el sexto equipo en la carrera de Pulgar, quien anteriormente defendió a la Fiorentina (Italia), Galatasaray (Turquía), Bologna (Italia), Universidad Católica y Antofagasta.","Este viernes, el poderoso Flamengo de Brasil confirmó la contratación del volante chileno Erick Pulgar, quien se suma a Arturo Vidal en el elenco más popular de aquel país. O volante chileno Erick Pulgar, de 28 anos, é o mais novo reforço do Mengão. O contrato com o Mais Querido é válido até dezembro de 2025.Seja bem-vindo, Pulgar! Desejamos sucesso com o Manto Sagrado! #CRF #PulgarÉDoMengão pic.twitter.com/yX418vEM5B— Flamengo (@Flamengo) July 29, 2022 O volante chileno Erick Pulgar, de 28 anos, é o mais novo reforço do Mengão. O contrato com o Mais Querido é válido até dezembro de 2025.Seja bem-vindo, Pulgar! Desejamos sucesso com o Manto Sagrado! #CRF #PulgarÉDoMengão pic.twitter.com/yX418vEM5B El elenco carioca dio a conocer la noticia en sus redes sociales, donde afirmó que el nexo con el ex Universidad Católica será hasta 2025. Te puede interesarEmpresario sufre el robo de $13 millones que había retirado del banco y su esposa balea a uno de los delincuentes""Se pegaron en la cabeza"": los dichos de Siches en la Cámara de Diputados por los que luego ofreció disculpas""Decías que no y andas con mi marido"": mujer sorprende a su esposo con su amante y la golpea frente a sus hijos Te puede interesar Empresario sufre el robo de $13 millones que había retirado del banco y su esposa balea a uno de los delincuentes ""Se pegaron en la cabeza"": los dichos de Siches en la Cámara de Diputados por los que luego ofreció disculpas ""Decías que no y andas con mi marido"": mujer sorprende a su esposo con su amante y la golpea frente a sus hijos ""El volante chileno Erick Pulgar, de 28 años, es el más nuevo refuerzo del 'Mengão'. El contrato es válido hasta diciembre de 2025"". 🇨🇱 Confira os primeiros momentos do novo reforço do Mengão!#PulgarÉDoMengão #VamosFlamengo pic.twitter.com/sjQBwwn5nD— Flamengo (@Flamengo) July 29, 2022 🇨🇱 Confira os primeiros momentos do novo reforço do Mengão!#PulgarÉDoMengão #VamosFlamengo pic.twitter.com/sjQBwwn5nD Además, el cuadro rojinegro confirmó que el seleccionado chileno usará la camiseta número 5 en un mediocampo donde Vidal usa la 32. Novo camisa 5️⃣ do Mengão! #PulgarÉDoMengão📸: @gilvandesouza9 /CRF pic.twitter.com/6GPerNJA8M— Flamengo (@Flamengo) July 29, 2022 Novo camisa 5️⃣ do Mengão! #PulgarÉDoMengão📸: @gilvandesouza9 /CRF pic.twitter.com/6GPerNJA8M De esta forma, Flamengo es el sexto equipo en la carrera de Pulgar, quien anteriormente defendió a la Fiorentina (Italia), Galatasaray (Turquía), Bologna (Italia), Universidad Católica y Antofagasta.","2.513","Flamengo ficha a otro chileno: Erick Pulgar se transforma en compañero de Arturo Vidal","Flamengo ficha a otro chileno: Erick Pulgar se transforma en compañero de Arturo Vidal","https://www.meganoticias.cl/deportes/384760-erick-pulgar-flamengo-nuevo-refuerzo-arturo-vidal-brasil-29-07-2022.html","https://www.meganoticias.cl/deportes/384760-erick-pulgar-flamengo-nuevo-refuerzo-arturo-vidal-brasil-29-07-2022.html",697e47a0cc4aa3432c8f73af9638e3c9,697e47a0cc4aa3432c8f73af9638e3c9,"2.022"
"14,478",chile,chile,"Feb 27, 2025 @ 21:00:00.000","-","54.906.177",elmostrador,elmostrador,"-","-","-","-","Durante la madrugada de este viernes un ciudadano francés de 52 años fue asesinado durante un robo a su casa en Chicureo, Colina. Se trata del presidente de la Unión de Franceses de Chile, Dimitri Weiler. De acuerdo a la información policial, el suceso ocurrió poco después de las 4 de la madrugada en el condominio La Reserva. Al lugar llegaron cinco sujetos armados, a rostro cubierto, que redujeron a Weiler y su esposa. En este momento la víctima, intentando resistirse, recibió tres puñaladas que resultaron mortales. Los delincuentes lograron sustraer joyas, teléfonos celulares y dos vehículos. Carabineros logró recuperar los elementos robados y detener a los cinco sospechosos: todos con antecedes, dos menores de edad. La Brigada de Homicidios Centro Norte de la Policía de Investigaciones (PDI) sigue investigando el caso. De acuerdo a información de su página de LinkedIn, Dimitri Weiler era el responsable del Groupe Equance en Chile, Perú y Uruguay, en el cargo de especialista en Gestión de Patrimonio Privado de Expatriados. De igual manera, desempeñó un cargo como asesor de la Cámara de Comercio Francesa en Chile. Además, en una de sus publicaciones en la mencionada plataforma se le puede ver estrechando la mano del presidente de Francia, Emmanuel Macron, durante su visita a Chile en noviembre de 2024. La imagen viene acompañada de un mensaje: “(…) tuve el honor de poder hablar con el Presidente de la República Emmanuel Macron y presentar nuestro Grupo y nuestra actividad de Gestión Patrimonial Internacional dedicada a los franceses residentes en el extranjero”, se lee en su idioma natal. Desde la embajada de Francia en Chile lamentaron el deceso de Weiler. “Con gran tristeza nos enteramos del fallecimiento de un compatriota muy activo en la comunidad francesa en Chile”. Añadiendo que “estamos en contacto con las autoridades chilenas para la investigación”, lamentaron.","Durante la madrugada de este viernes un ciudadano francés de 52 años fue asesinado durante un robo a su casa en Chicureo, Colina. Se trata del presidente de la Unión de Franceses de Chile, Dimitri Weiler. De acuerdo a la información policial, el suceso ocurrió poco después de las 4 de la madrugada en el condominio La Reserva. Al lugar llegaron cinco sujetos armados, a rostro cubierto, que redujeron a Weiler y su esposa. En este momento la víctima, intentando resistirse, recibió tres puñaladas que resultaron mortales. Los delincuentes lograron sustraer joyas, teléfonos celulares y dos vehículos. Carabineros logró recuperar los elementos robados y detener a los cinco sospechosos: todos con antecedes, dos menores de edad. La Brigada de Homicidios Centro Norte de la Policía de Investigaciones (PDI) sigue investigando el caso. De acuerdo a información de su página de LinkedIn, Dimitri Weiler era el responsable del Groupe Equance en Chile, Perú y Uruguay, en el cargo de especialista en Gestión de Patrimonio Privado de Expatriados. De igual manera, desempeñó un cargo como asesor de la Cámara de Comercio Francesa en Chile. Además, en una de sus publicaciones en la mencionada plataforma se le puede ver estrechando la mano del presidente de Francia, Emmanuel Macron, durante su visita a Chile en noviembre de 2024. La imagen viene acompañada de un mensaje: “(…) tuve el honor de poder hablar con el Presidente de la República Emmanuel Macron y presentar nuestro Grupo y nuestra actividad de Gestión Patrimonial Internacional dedicada a los franceses residentes en el extranjero”, se lee en su idioma natal. Desde la embajada de Francia en Chile lamentaron el deceso de Weiler. “Con gran tristeza nos enteramos del fallecimiento de un compatriota muy activo en la comunidad francesa en Chile”. Añadiendo que “estamos en contacto con las autoridades chilenas para la investigación”, lamentaron.","1.902","¿Quién era Dimitri Weiler? El ciudadano francés asesinado durante un asalto en Chicureo","¿Quién era Dimitri Weiler? El ciudadano francés asesinado durante un asalto en Chicureo","https://www.elmostrador.cl/noticias/pais/2025/02/28/quien-era-dimitri-weiler-el-ciudadano-frances-asesinado-durante-un-asalto-en-chicureo/","https://www.elmostrador.cl/noticias/pais/2025/02/28/quien-era-dimitri-weiler-el-ciudadano-frances-asesinado-durante-un-asalto-en-chicureo/","-","-","2.025"
